possession,city,property_type,updated_date,management_by_landlord,data_id,areacode,sqft,listing_date,status,platform,config_type,carpet_area,locality,address,lat,txn_type,lng,desc,selling_price,building_name
01/31/2011 18:30:00,Mumbai,Apartment,07/11/2016 02:06:46,,5319395,,4555,10/21/2015 09:39:14,Completed,tigerprop,4BHK,0,Powai,"Amrit Shakti Road, Chandivali, Powai&#8206;, Mumbai",19.10470772,sale,72.89698029,,0,Yarrow Yucca Vinca
04/30/2005 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003252,,882,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Thane(West), Mumbai.",19.2126503,sale,72.9861145,,0,Paradise
04/30/2005 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003253,,1053,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Thane(West), Mumbai.",19.2126503,sale,72.9861145,,0,Paradise
04/30/2005 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003252,,882,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Thane(West), Mumbai.",19.2126503,sale,72.9861145,,0,Paradise
04/30/2005 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003253,,1053,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Thane West,"Thane(West), Mumbai.",19.2126503,sale,72.9861145,,0,Paradise
11/30/2014 18:30:00,Mumbai,Apartment,07/04/2016 00:17:08,,5208456,,2650,05/14/2014 09:06:09,Completed,tigerprop,3BHK,0,Bandra West,"Near Gurunanak Park, 28th Road, Bandra West, Mumbai",19.06064796,sale,72.83112335,,0,Serene
11/30/2014 18:30:00,Mumbai,Apartment,07/04/2016 00:17:17,,5208457,,3000,05/14/2014 09:06:09,Completed,tigerprop,4BHK,0,Bandra West,"Near Gurunanak Park, 28th Road, Bandra West, Mumbai",19.06064796,sale,72.83112335,,0,Serene
11/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5001863,,1450,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Napeansea Road,"Napean Sea Road, Mumbai",18.9632206,sale,72.80236816,,0,Costiera
11/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5324945,,5814,11/16/2015 11:31:31,Completed,tigerprop,3BHK,0,Napeansea Road,"Napean Sea Road, Mumbai",18.9632206,sale,72.80236816,,0,Costiera
11/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5001864,,2500,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Napeansea Road,"Napean Sea Road, Mumbai",18.9632206,sale,72.80236816,,0,Costiera
11/29/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5001865,,3150,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Napeansea Road,"Napean Sea Road, Mumbai",18.9632206,sale,72.80236816,,299999700.0,Costiera
