city,listing_id,listing_date,property_subtype,sqft,locality,configtype,platform,Selling_Price,txn_type,property_type,listing_by,Building_Name
Mumbai,4629648,06/17/2016,Apartments / Flats,1110,Mira Road,3 BHK,Sulekha,12400000.0,Sale,Residential,Asmita Construction Pvt.Ltd,
Mumbai,4521681,05/12/2016,Apartments / Flats,920,Bhandup West,2 BHK,Sulekha,9200000.0,Sale,Residential,Shree Swami Samarth Builders and Developers,
Mumbai,4619805,06/15/2016,Apartments / Flats,800,Thane,2 BHK,Sulekha,9393000.0,Sale,Residential,Dosti Group,
Mumbai,3171313,05/10/2016,Apartments / Flats,1401,Kalyan West,3 BHK,Sulekha,9387000.0,Sale,Residential,Soman And Associates,
Mumbai,4619360,06/15/2016,Apartments / Flats,750,Jogeshwari West,1 BHK,Sulekha,9375000.0,Sale,Residential,Universal Group,
Mumbai,4565041,05/28/2016,Apartments / Flats,853,Andheri East,2 BHK,Sulekha,9383000.0,Sale,Residential,Keemaya Build Pvt Ltd,
Mumbai,4516308,05/11/2016,Apartments / Flats,892,Malad East,2 BHK,Sulekha,9366000.0,Sale,Residential,Shiv Shakti Developers,
Mumbai,4675720,07/01/2016,Apartments / Flats,720,Chembur East,1 BHK,Sulekha,9360000.0,Sale,Residential,Sabari Group,
Mumbai,4558957,05/26/2016,Apartments / Flats,585,Malad West,2 BHK,Sulekha,9360000.0,Sale,Residential,Transcon Developers,
Mumbai,4293662,05/06/2016,Apartments / Flats,618,Andheri West,1 BHK,Sulekha,9579000.0,Sale,Residential,The Aryaman Group,
Mumbai,4523224,05/13/2016,Apartments / Flats,725,Goregaon East,1 BHK,Sulekha,9353000.0,Sale,Residential,Jaycee Homes,
Mumbai,4056473,05/02/2016,Apartments / Flats,1170,Ghodbunder Road,2 BHK,Sulekha,9350000.0,Sale,Residential,Lodha Group,
Mumbai,4255486,05/10/2016,Apartments / Flats,1183,Powai,3 BHK,Sulekha,9346000.0,Sale,Residential,Dhanista Group,
Mumbai,4600697,06/09/2016,Apartments / Flats,1100,Thane,2 BHK,Sulekha,9350000.0,Sale,Residential,Satguru Lifespaces,
Mumbai,4619885,06/15/2016,Apartments / Flats,1005,Thane,2 BHK,Sulekha,9345000.0,Sale,Residential,Runwal Group,
Mumbai,4363123,05/26/2016,Apartments / Flats,950,Badlapur East,2 BHK,Sulekha,3135000.0,Sale,Residential,5P Group,
Mumbai,4677307,07/02/2016,Apartments / Flats,825,Naigaon East,2 BHK,Sulekha,3135000.0,Sale,Residential,Shalem Developers,
Mumbai,4671230,06/30/2016,Apartments / Flats,570,Dombivali East,1 BHK,Sulekha,3135000.0,Sale,Residential,Mera Makaan,
Mumbai,4055103,05/10/2016,Commercial: Office Space,630,Saki Naka,,Sulekha,9135000.0,Sale,Commercial,D Kapoor Land Developers,Dilkap Centre
Mumbai,4683778,07/05/2016,Apartments / Flats,400,Kandivali West,1 BHK,Sulekha,9200000.0,Sale,Residential,Jinam Realtors,
Mumbai,4573374,05/31/2016,Apartments / Flats,781,Kandivali West,2 BHK,Sulekha,9196000.0,Sale,Residential,Mahaveer Construction,
Mumbai,3810027,05/10/2016,Apartments / Flats,735,Malad West,1 BHK,Sulekha,9188000.0,Sale,Residential,Rajendra builders Pvt. Ltd,
Mumbai,4611317,06/13/2016,Apartments / Flats,377,Andheri East,1 BHK,Sulekha,9199000.0,Sale,Residential,Navkar Lifespaces Private Limited,
Mumbai,4614259,06/14/2016,Apartments / Flats,1224,Mira Road,2 BHK,Sulekha,9180000.0,Sale,Residential,Jangid Group,
Mumbai,4675103,07/01/2016,Apartments / Flats,734,Chembur East,1 BHK,Sulekha,9175000.0,Sale,Residential,Crystal Group,
Mumbai,4208479,05/10/2016,Apartments / Flats,764,Goregaon East,2 BHK,Sulekha,9168000.0,Sale,Residential,Royal,
Mumbai,2827112,05/10/2016,Apartments / Flats,970,Kalyan East,2 BHK,Sulekha,9161000.0,Sale,Residential,Konark Nirman Pvt. Ltd,
Mumbai,4619968,06/15/2016,Apartments / Flats,1125,Thane,2 BHK,Sulekha,9169000.0,Sale,Residential,Hiranandani Developers Pvt Ltd,
Mumbai,4523223,05/13/2016,Apartments / Flats,710,Goregaon East,1 BHK,Sulekha,9159000.0,Sale,Residential,Jaycee Homes,
Mumbai,3494741,05/10/2016,Apartments / Flats,925,Bhandup West,2 BHK,Sulekha,9158000.0,Sale,Residential,Srishti Group,
Mumbai,4265402,05/10/2016,Apartments / Flats,796,Andheri East,1 BHK,Sulekha,9154000.0,Sale,Residential,Aventa,
Mumbai,4522744,05/13/2016,Apartments / Flats,960,Kurla East,2 BHK,Sulekha,9120000.0,Sale,Residential,Neeta Developers,
Mumbai,3463833,05/10/2016,Apartments / Flats,796,Kurla West,1 BHK,Sulekha,9154000.0,Sale,Residential,Spenta Corp. Pvt. Ltd,
Mumbai,4620243,06/15/2016,Apartments / Flats,839,Thane,1 BHK,Sulekha,9134000.0,Sale,Residential,Vijay Group,
Mumbai,4611187,06/13/2016,Apartments / Flats,760,Ghatkopar East,2 BHK,Sulekha,9120000.0,Sale,Residential,Man Infraconstruction Limited,
Mumbai,4312034,05/11/2016,Apartments / Flats,1645,Kalyan West,3 BHK,Sulekha,9120000.0,Sale,Residential,Sai Krupa Builders,
Mumbai,4661717,06/27/2016,Apartments / Flats,422,Chembur East,1 BHK,Sulekha,9112000.0,Sale,Residential,Safal Group,
Mumbai,4672598,06/30/2016,Apartments / Flats,576,Palghar West,1 BHK,Sulekha,2592000.0,Sale,Residential,Rijvita Developers,
Mumbai,4147157,05/10/2016,Apartments / Flats,785,Badlapur East,1 BHK,Sulekha,2591000.0,Sale,Residential,Mohan Group,
Mumbai,4612148,06/13/2016,Apartments / Flats,835,Boisar West,2 BHK,Sulekha,2589000.0,Sale,Residential,Shree Ostwal Builders Ltd,
Mumbai,4307281,05/09/2016,Apartments / Flats,835,Titwala West,2 BHK,Sulekha,2589000.0,Sale,Residential,Mandakini Realtors,
Mumbai,4633693,06/18/2016,Apartments / Flats,845,Asangaon East,2 BHK,Sulekha,2585000.0,Sale,Residential,Soft Corner India,
Mumbai,4600340,06/09/2016,Apartments / Flats,615,Nalasopara West,1 BHK,Sulekha,2583000.0,Sale,Residential,Prathvi Builders & Developers,
Mumbai,4566346,05/28/2016,Apartments / Flats,595,Dombivali East,1 BHK,Sulekha,2588000.0,Sale,Residential,Relation Homes,
Mumbai,4681631,07/04/2016,Apartments / Flats,1800,Chembur East,3 BHK,Sulekha,,Sale,Residential,Dimension Realty,
Mumbai,4611997,06/13/2016,Apartments / Flats,680,Ambivali West,1 BHK,Sulekha,2584000.0,Sale,Residential,Virat Builders,
Mumbai,4683271,07/04/2016,Apartments / Flats,1000,Borivali East,2 BHK,Sulekha,,Sale,Residential,Maa Group,
Mumbai,3823438,05/10/2016,Commercial: Showrooms/Shops,217,Saphale,,Sulekha,716000.0,Sale,Commercial,Raviraj Group of Companies,Vidya Sagar Villa
Mumbai,4680798,07/04/2016,Apartments / Flats,1300,Khar West,4 BHK,Sulekha,,Sale,Residential,Shivraj Builders and Developers,
Mumbai,3744930,05/10/2016,Apartments / Flats,395,Raigad,1 RK,Sulekha,1106000.0,Sale,Residential,Trust Buildcon,
Mumbai,4152149,05/10/2016,Apartments / Flats,395,Raigad,1 RK,Sulekha,1102000.0,Sale,Residential,Trilok Properties PVT LTD,
Mumbai,4304577,05/09/2016,Apartments / Flats,1110,Khopoli,2 BHK,Sulekha,3663000.0000000005,Sale,Residential,Immaculate Developers,
Mumbai,4563043,05/27/2016,Apartments / Flats,994,Bhiwandi,2 BHK,Sulekha,2584000.0,Sale,Residential,Friends Reality,
Mumbai,4554120,05/25/2016,Apartments / Flats,350,Thane,1 RK,Sulekha,805000.0000000001,Sale,Residential,Guruvansh Infra,
Mumbai,4680797,07/04/2016,Apartments / Flats,1100,Khar West,3 BHK,Sulekha,,Sale,Residential,Shivraj Builders and Developers,
Mumbai,4267514,05/10/2016,Apartments / Flats,950,Vasai Road East,2 BHK,Sulekha,3677000.0000000005,Sale,Residential,Nine Realcon Infra Pvt Ltd,
Mumbai,4683272,07/04/2016,Apartments / Flats,1500,Borivali East,3 BHK,Sulekha,,Sale,Residential,Maa Group,
Mumbai,2924307,05/10/2016,Apartments / Flats,1020,Karjat,2 BHK,Sulekha,3672000.0,Sale,Residential,Motiram Dalal Group,
Mumbai,4500201,05/07/2016,Apartments / Flats,400,Kalyan East,1 BHK,Sulekha,1100000.0,Sale,Residential,Shree Ramkrishna Developers,
Mumbai,4266850,05/10/2016,Apartments / Flats,680,Vasai Road East,1 BHK,Sulekha,3672000.0,Sale,Residential,Nine Realcon Infra Pvt Ltd,
Mumbai,4282601,05/02/2016,Apartments / Flats,685,Kalyan West,1 BHK,Sulekha,3665000.0,Sale,Residential,Royce Developers,
Mumbai,2826298,05/10/2016,Apartments / Flats,960,Badlapur East,2 BHK,Sulekha,3663000.0000000005,Sale,Residential,Konark Nirman Pvt. Ltd,
Mumbai,4615343,06/14/2016,Apartments / Flats,1288,Andheri East,2 BHK,Sulekha,15500000.0,Sale,Residential,KSL and Industries Ltd,
Mumbai,3875264,05/10/2016,Apartments / Flats,415,Neral,1 BHK,Sulekha,953999.9999999999,Sale,Residential,Olympeo,
Mumbai,4644445,06/22/2016,Apartments / Flats,669,Borivali West,2 BHK,Sulekha,15500000.0,Sale,Residential,Triveni Developers,
Mumbai,4616577,06/14/2016,Apartments / Flats,3770,Bandra East,4 BHK,Sulekha,15500000.0,Sale,Residential,Ahuja Constructions,
Mumbai,4558951,05/26/2016,Apartments / Flats,965,Malad West,2 BHK,Sulekha,15400000.0,Sale,Residential,Transcon Developers,
Mumbai,4293644,05/06/2016,Apartments / Flats,881,Kandivali East,2 BHK,Sulekha,15400000.0,Sale,Residential,Shree Sai Group Of Companies,
Mumbai,4615683,06/14/2016,Apartments / Flats,964,Andheri East,1 BHK,Sulekha,15400000.0,Sale,Residential,Orbit Corporation Ltd,
Mumbai,4582797,06/03/2016,Apartments / Flats,1232,Malad East,2 BHK,Sulekha,15400000.0,Sale,Residential,Prima Terra Landmark,
Mumbai,4616078,06/14/2016,Apartments / Flats,1100,Mumbai Central,2 BHK,Sulekha,15400000.0,Sale,Residential,Shalibhadra Builders,
Mumbai,4604142,06/10/2016,Apartments / Flats,1100,Malad East,2 BHK,Sulekha,15400000.0,Sale,Residential,DGS Group,
Mumbai,4682244,07/04/2016,Apartments / Flats,933,Kandivali West,2 BHK,Sulekha,15400000.0,Sale,Residential,Bhavya Build Tech Associates,
Mumbai,4612376,06/13/2016,Apartments / Flats,1120,Marol West,2 BHK,Sulekha,15400000.0,Sale,Residential,Atul Projects India Ltd,
Mumbai,4611482,06/13/2016,Apartments / Flats,1100,Goregaon East,2 BHK,Sulekha,15400000.0,Sale,Residential,Sumit Woods Pvt Ltd,
Mumbai,3862389,05/10/2016,Apartments / Flats,1140,Goregaon West,2 BHK,Sulekha,15400000.0,Sale,Residential,Sahajanand Developers,
Mumbai,4620232,06/15/2016,Apartments / Flats,1410,Ghodbunder Road,3 BHK,Sulekha,15400000.0,Sale,Residential,Vijay Group,
Mumbai,4614793,06/14/2016,Apartments / Flats,590,Ghatkoparwest,2 BHK,Sulekha,15300000.0,Sale,Residential,Integrated Spaces Limited,
Mumbai,2905061,05/10/2016,Apartments / Flats,1091,Bhandup East,2 BHK,Sulekha,15300000.0,Sale,Residential,GHP Group,
Mumbai,4287307,05/02/2016,Apartments / Flats,1079,Andheri East,2 BHK,Sulekha,15300000.0,Sale,Residential,Atul Projects India Ltd,
Mumbai,4620594,06/15/2016,Apartments / Flats,990,Kandivali East,2 BHK,Sulekha,15300000.0,Sale,Residential,Sheth Developers Pvt Ltd,
Mumbai,4503473,05/09/2016,Apartments / Flats,1170,Chembur East,2 BHK,Sulekha,15300000.0,Sale,Residential,Ashapura Housing Corporation Ltd,
Mumbai,4619315,06/14/2016,Apartments / Flats,1180,Jogeshwari West,2 BHK,Sulekha,15300000.0,Sale,Residential,Hicons Developers Pvt Ltd,
Mumbai,4614758,06/14/2016,Apartments / Flats,1275,Santacruz West,2 BHK,Sulekha,15300000.0,Sale,Residential,Dheeraj Realty,
Mumbai,4015252,05/10/2016,Apartments / Flats,1070,Chembur East,2 BHK,Sulekha,15300000.0,Sale,Residential,Shreenathji Group,
Mumbai,3494716,05/10/2016,Apartments / Flats,1270,Bhandup West,3 BHK,Sulekha,15200000.0,Sale,Residential,Srishti Group,
Mumbai,4626563,06/16/2016,Apartments / Flats,1128,Malad West,2 BHK,Sulekha,15200000.0,Sale,Residential,Konark Shakti Group of Companies,
Mumbai,3999818,05/10/2016,Apartments / Flats,800,Palghar West,2 BHK,Sulekha,2760000.0,Sale,Residential,Kothari Builders,
Mumbai,4251509,05/10/2016,Apartments / Flats,1130,Sion East,2 BHK,Sulekha,15300000.0,Sale,Residential,Ahuja Constructions,
Mumbai,3744952,05/10/2016,Apartments / Flats,985,Raigad,2 BHK,Sulekha,2758000.0,Sale,Residential,Trust Buildcon,
Mumbai,4611047,06/13/2016,Apartments / Flats,745,Bhiwandi,2 BHK,Sulekha,2757000.0,Sale,Residential,TBP Groups,
Mumbai,4612932,06/13/2016,Apartments / Flats,687,Badlapur East,1 BHK,Sulekha,2757000.0,Sale,Residential,Khatri Constructions,
Mumbai,4677299,07/02/2016,Apartments / Flats,725,Naigaon East,2 BHK,Sulekha,2755000.0,Sale,Residential,Shalem Developers,
Mumbai,4570900,05/30/2016,Apartments / Flats,405,Mira Road,1 RK,Sulekha,2754000.0,Sale,Residential,Buddha Enterprises,
Mumbai,4620785,06/15/2016,Apartments / Flats,1097,Kandivali East,2 BHK,Sulekha,12000000.0,Sale,Residential,Gundecha Group,
Mumbai,4310348,05/11/2016,Apartments / Flats,438,Neral,1 RK,Sulekha,1314000.0,Sale,Residential,Sai Durga Developers,
Mumbai,3973337,05/10/2016,Apartments / Flats,505,Boisar East,1 BHK,Sulekha,1313000.0,Sale,Residential,Xotik Homes,
Mumbai,2923845,05/10/2016,Apartments / Flats,515,Badlapur West,1 BHK,Sulekha,1313000.0,Sale,Residential,Motiram Dalal Group,
Mumbai,4570739,05/30/2016,Apartments / Flats,365,Virar West,1 RK,Sulekha,1314000.0,Sale,Residential,Projects in Mumbai,
Mumbai,4614243,06/14/2016,Apartments / Flats,410,Kelve Road,1 RK,Sulekha,1312000.0,Sale,Residential,SN Builder,
Mumbai,4575500,06/01/2016,Apartments / Flats,410,Dombivali East,1 BHK,Sulekha,1312000.0,Sale,Residential,Vishnu Developers,
Mumbai,4500189,05/07/2016,Apartments / Flats,583,Wada,1 BHK,Sulekha,1312000.0,Sale,Residential,Nikesh patel,
Mumbai,4162271,05/10/2016,Apartments / Flats,410,Ambernath West,1 RK,Sulekha,1310000.0,Sale,Residential,Mohan Group,
Mumbai,4287305,05/02/2016,Apartments / Flats,927,Andheri East,2 BHK,Sulekha,13200000.0,Sale,Residential,Atul Projects India Ltd,
Mumbai,4619784,06/15/2016,Apartments / Flats,1025,Kurla West,2 BHK,Sulekha,13300000.0,Sale,Residential,Hdil Housing Development And Infrastructure Ltd,
Mumbai,4555477,05/25/2016,Apartments / Flats,755,Ghatkopar East,3 BHK,Sulekha,13600000.000000002,Sale,Residential,Shanti Enterprises,
Mumbai,4616844,06/14/2016,Apartments / Flats,1100,Worli,3 BHK,Sulekha,13300000.0,Sale,Residential,Cosmos Group,
Mumbai,4282368,05/02/2016,Apartments / Flats,755,Santacruz East,3 BHK,Sulekha,13600000.000000002,Sale,Residential,Romell Group Of Companies,
Mumbai,4055072,05/10/2016,Apartments / Flats,1530,Kalyan West,2 BHK,Sulekha,13300000.0,Sale,Residential,Vastusankalp Developers,
Mumbai,3791166,05/10/2016,Apartments / Flats,483,Mulund West,1 BHK,Sulekha,11800000.0,Sale,Residential,Integrated Spaces Limited,
Mumbai,3962074,05/10/2016,Commercial: Office Space,469,Chembur East,,Sulekha,11600000.0,Sale,Commercial,Shree Krishna Group,The Central
Mumbai,4615302,06/14/2016,Apartments / Flats,566,Borivali West,2 BHK,Sulekha,13300000.0,Sale,Residential,Aditya Developers,
Mumbai,4610978,06/13/2016,Apartments / Flats,670,Borivali East,2 BHK,Sulekha,13400000.0,Sale,Residential,C.Teja Group Of Companies,
Mumbai,4610942,06/13/2016,Apartments / Flats,985,Ghatkoparwest,2 BHK,Sulekha,11800000.0,Sale,Residential,Sanghvi Land Developers Pvt Ltd,
Mumbai,4605660,06/10/2016,Apartments / Flats,950,Kurla West,2 BHK,Sulekha,11800000.0,Sale,Residential,Innovative Buildcon,
Mumbai,4300334,05/10/2016,Apartments / Flats,1154,Borivali East,2 BHK,Sulekha,11800000.0,Sale,Residential,Right Channel Constructions Pvt Ltd,
Mumbai,4055211,05/10/2016,Commercial: Office Space,735,Andheri West,,Sulekha,11800000.0,Sale,Commercial,D Kapoor Land Developers,Makskap Centre
Mumbai,4619361,06/15/2016,Apartments / Flats,670,Malad West,1 BHK,Sulekha,11800000.0,Sale,Residential,K Raheja Construction,
Mumbai,4647947,06/23/2016,Apartments / Flats,860,Mulund East,1 BHK,Sulekha,11800000.0,Sale,Residential,Amardeep Constructions,
Mumbai,4611616,06/13/2016,Apartments / Flats,1070,Thane,2 BHK,Sulekha,11800000.0,Sale,Residential,Dev Land Housing Ltd,
Mumbai,4601522,06/09/2016,Apartments / Flats,1235,Kandivali West,2 BHK,Sulekha,11700000.0,Sale,Residential,Mapkhan Group Of Companies,
Mumbai,4619700,06/15/2016,Apartments / Flats,1400,Thane,3 BHK,Sulekha,11800000.0,Sale,Residential,Puranik Builders,
Mumbai,4683206,07/04/2016,Apartments / Flats,1250,Borivali West,3 BHK,Sulekha,11800000.0,Sale,Residential,Maa Group,
Mumbai,4612317,06/13/2016,Apartments / Flats,545,Kalyan East,1 BHK,Sulekha,1472000.0,Sale,Residential,Kimaya Builders and Developers,
Mumbai,3875269,05/10/2016,Apartments / Flats,639,Neral,1 BHK,Sulekha,1469000.0,Sale,Residential,Olympeo,
Mumbai,4583620,06/03/2016,Apartments / Flats,590,Vangani,1 BHK,Sulekha,1474000.0,Sale,Residential,Velocity Builders and Developers,
Mumbai,4612276,06/13/2016,Apartments / Flats,515,Titwala East,1 BHK,Sulekha,1467000.0,Sale,Residential,Thinkland Spaces Group,
Mumbai,4240813,05/10/2016,Apartments / Flats,565,Karjat,1 BHK,Sulekha,1466000.0,Sale,Residential,Tater World,
Mumbai,4309089,05/09/2016,Apartments / Flats,444,Neral,1 BHK,Sulekha,1465000.0,Sale,Residential,Nehal Dhara Realtors,
Mumbai,4300995,05/10/2016,Apartments / Flats,420,Palghar West,1 RK,Sulekha,1470000.0,Sale,Residential,Brright Realtors,
Mumbai,4635080,06/19/2016,Apartments / Flats,585,Boisar East,1 BHK,Sulekha,1463000.0,Sale,Residential,Swastik Group,
Mumbai,4524688,05/13/2016,Apartments / Flats,585,Manor,1 BHK,Sulekha,1463000.0,Sale,Residential,Khushi Groups,
Mumbai,4500214,05/07/2016,Apartments / Flats,530,Kalyan East,1 BHK,Sulekha,1458000.0,Sale,Residential,Shree Ramkrishna Developers,
Mumbai,3814538,05/10/2016,Apartments / Flats,540,Karjat,1 BHK,Sulekha,1458000.0,Sale,Residential,Ashiana Group,
Mumbai,4651202,06/24/2016,Apartments / Flats,585,Boisar East,1 BHK,Sulekha,1463000.0,Sale,Residential,Swastik Group,
Mumbai,4605047,06/10/2016,Apartments / Flats,520,Boisar East,1 BHK,Sulekha,1455000.0,Sale,Residential,Sugandhi & Colours Group,
Mumbai,4560509,05/26/2016,Apartments / Flats,560,Karjat,1 BHK,Sulekha,1456000.0,Sale,Residential,Deepjyoti Realtors,
Mumbai,4614050,06/13/2016,Apartments / Flats,415,Nalasopara West,1 RK,Sulekha,1453000.0,Sale,Residential,Shree Sai Developers,
Mumbai,3875268,05/10/2016,Apartments / Flats,631,Neral,1 BHK,Sulekha,1451000.0,Sale,Residential,Olympeo,
Mumbai,3988491,05/10/2016,Apartments / Flats,645,Vangani,1 BHK,Sulekha,1451000.0,Sale,Residential,Prime Developer,
Mumbai,4611713,06/13/2016,Apartments / Flats,630,Vangani,1 BHK,Sulekha,1450000.0,Sale,Residential,Kana’g Group,
Mumbai,4583619,06/03/2016,Apartments / Flats,580,Vangani,1 BHK,Sulekha,1449000.0,Sale,Residential,Velocity Builders and Developers,
Mumbai,4591399,06/06/2016,Apartments / Flats,650,Mulund West,1 BHK,Sulekha,11700000.0,Sale,Residential,Manisha Developers,
Mumbai,3948152,05/10/2016,Apartments / Flats,518,Karjat,1 BHK,Sulekha,1450000.0,Sale,Residential,Shreeji Vrund Realty Pvt. Ltd,
Mumbai,4269351,05/10/2016,Apartments / Flats,1115,Borivali East,2 BHK,Sulekha,11700000.0,Sale,Residential,Parinee Realty Pvt Ltd,
Mumbai,4252139,05/10/2016,Apartments / Flats,1341,Bhayander East,3 BHK,Sulekha,14900000.0,Sale,Residential,Ashish Estates & Properties Pvt Ltd,
Mumbai,4590176,06/06/2016,Apartments / Flats,1355,Malad West,2 BHK,Sulekha,14900000.0,Sale,Residential,Rajeshwar Land Developers Pvt Ltd,
Mumbai,4615812,06/14/2016,Apartments / Flats,580,Vangani,1 BHK,Sulekha,1450000.0,Sale,Residential,Vardhaman BuildersMUM170,
Mumbai,4287250,05/02/2016,Apartments / Flats,1120,Andheri East,2 BHK,Sulekha,14900000.0,Sale,Residential,Atul Projects India Ltd,
Mumbai,4614773,06/14/2016,Apartments / Flats,1060,Kurla West,2 BHK,Sulekha,14300000.0,Sale,Residential,RC Group,
Mumbai,4564796,05/28/2016,Apartments / Flats,567,Neral,1 BHK,Sulekha,1446000.0,Sale,Residential,Bramha Realty,
Mumbai,4601741,06/09/2016,Apartments / Flats,1006,Chembur East,2 BHK,Sulekha,14000000.0,Sale,Residential,Lakhani Builders,
Mumbai,4619919,06/15/2016,Apartments / Flats,1285,Thane,2 BHK,Sulekha,14900000.0,Sale,Residential,Runwal Group,
Mumbai,4564782,05/28/2016,Apartments / Flats,567,Neral,1 BHK,Sulekha,1446000.0,Sale,Residential,Bramha Realty,
Mumbai,4321996,05/19/2016,Commercial: Showrooms/Shops,514,Ambernath East,,Sulekha,3444000.0,Sale,Commercial,JP Corp Developers (India) Pvt Ltd,JP Symphony
Mumbai,4619426,06/15/2016,Apartments / Flats,1494,Mira Road,3 BHK,Sulekha,3485000.0,Sale,Residential,Soham Group,
Mumbai,3989014,05/19/2016,Apartments / Flats,870,Raigad,2 BHK,Sulekha,3479999.9999999995,Sale,Residential,Acons Realtors,
Mumbai,4602205,06/09/2016,Apartments / Flats,1123,Khopoli,2 BHK,Sulekha,3481000.0,Sale,Residential,Happy Home Builders,
Mumbai,4553423,05/25/2016,Apartments / Flats,774,Dombivali East,1 BHK,Sulekha,3483000.0,Sale,Residential,Versatile Housing Infrastructure Private Limited,
Mumbai,4637181,06/20/2016,Apartments / Flats,870,Karjat,2 BHK,Sulekha,3479999.9999999995,Sale,Residential,NK Enterprises,
Mumbai,4034632,05/10/2016,Apartments / Flats,830,Virar West,2 BHK,Sulekha,3476000.0,Sale,Residential,Sumit Woods Pvt Ltd,
Mumbai,4573658,05/31/2016,Apartments / Flats,729,Kalyan,1 BHK,Sulekha,3477000.0000000005,Sale,Residential,Ladam Homes,
Mumbai,4611300,06/13/2016,Villas,900,Vasind,2 BHK,Sulekha,3471000.0,Sale,Residential,Mumbai Promoters Pvt Ltd,
Mumbai,4604840,06/10/2016,Apartments / Flats,772,Kalyan West,2 BHK,Sulekha,3474000.0,Sale,Residential,Shankheshwar Group Of Companies,
Mumbai,4619657,06/15/2016,Apartments / Flats,770,Bhiwandi,1 BHK,Sulekha,3465000.0,Sale,Residential,The Wadhwa Group,
Mumbai,4611806,06/13/2016,Apartments / Flats,571,Thane,2 BHK,Sulekha,3460000.0,Sale,Residential,Anira Developers Private Limited,
Mumbai,4106392,05/10/2016,Apartments / Flats,595,Dombivali East,1 BHK,Sulekha,3451000.0,Sale,Residential,Shree Chamunda Enterprise Builders,
Mumbai,3171550,05/10/2016,Apartments / Flats,436,Virar West,1 BHK,Sulekha,3453000.0,Sale,Residential,Evershine Builders Pvt Ltd,
